::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient
0.432461874,0.305140292,0.432461874,0.305140292,0.432461874,0.305140292,0.432461874,0.305140292,0.432461874,0.305140292,0.432461874,0.305140292
0.432734205,0.100869601,0.432734205,0.100869601,0.432734205,0.100869601,0.432734205,0.100869601,0.432734205,0.100869601,0.432734205,0.100869601
0.433006536,0.100869601,0.433006536,0.100869601,0.433006536,0.100869601,0.433006536,0.100869601,0.433006536,0.100869601,0.433006536,0.100869601
0.433278867,0.244432433,0.433278867,0.244432433,0.433278867,0.244432433,0.433278867,0.244432433,0.433278867,0.244432433,0.433278867,0.244432433
0.433551198,0.272073564,0.433551198,0.272073564,0.433551198,0.272073564,0.433551198,0.272073564,0.433551198,0.272073564,0.433551198,0.272073564
0.433823529,0.244432433,0.433823529,0.244432433,0.433823529,0.244432433,0.433823529,0.244432433,0.433823529,0.244432433,0.433823529,0.244432433
0.434095861,0.267421096,0.434095861,0.267421096,0.434095861,0.267421096,0.434095861,0.267421096,0.434095861,0.267421096,0.434095861,0.267421096
0.434368192,0.244432433,0.434368192,0.244432433,0.434368192,0.244432433,0.434368192,0.244432433,0.434368192,0.244432433,0.434368192,0.244432433
0.434640523,0.267421096,0.434640523,0.267421096,0.434640523,0.267421096,0.434640523,0.267421096,0.434640523,0.267421096,0.434640523,0.267421096
0.434912854,0.272073564,0.434912854,0.272073564,0.434912854,0.272073564,0.434912854,0.272073564,0.434912854,0.272073564,0.434912854,0.272073564
0.435185185,0.165306276,0.435185185,0.165306276,0.435185185,0.165306276,0.435185185,0.165306276,0.435185185,0.165306276,0.435185185,0.165306276
0.435457516,0.272073564,0.435457516,0.272073564,0.435457516,0.272073564,0.435457516,0.272073564,0.435457516,0.272073564,0.435457516,0.272073564
0.435729847,0.165306276,0.435729847,0.165306276,0.435729847,0.165306276,0.435729847,0.165306276,0.435729847,0.165306276,0.435729847,0.165306276
0.436002179,0.244432433,0.436002179,0.244432433,0.436002179,0.244432433,0.436002179,0.244432433,0.436002179,0.244432433,0.436002179,0.244432433
0.43627451,0.100869601,0.43627451,0.100869601,0.43627451,0.100869601,0.43627451,0.100869601,0.43627451,0.100869601,0.43627451,0.100869601
0.436546841,0.353690159,0.436546841,0.353690159,0.436546841,0.353690159,0.436546841,0.353690159,0.436546841,0.353690159,0.436546841,0.353690159
0.436819172,0.497252992,0.436819172,0.497252992,0.436819172,0.497252992,0.436819172,0.497252992,0.436819172,0.497252992,0.436819172,0.497252992
0.437091503,0.520241655,0.437091503,0.520241655,0.437091503,0.520241655,0.437091503,0.520241655,0.437091503,0.520241655,0.437091503,0.520241655
0.437363834,0.520241655,0.437363834,0.520241655,0.437363834,0.520241655,0.437363834,0.520241655,0.437363834,0.520241655,0.437363834,0.520241655
0.437636166,0.520241655,0.437636166,0.520241655,0.437636166,0.520241655,0.437636166,0.520241655,0.437636166,0.520241655,0.437636166,0.520241655
0.437908497,0.524894122,0.437908497,0.524894122,0.437908497,0.524894122,0.437908497,0.524894122,0.437908497,0.524894122,0.437908497,0.524894122
0.438180828,0.524894122,0.438180828,0.524894122,0.438180828,0.524894122,0.438180828,0.524894122,0.438180828,0.524894122,0.438180828,0.524894122
0.438453159,0.488023317,0.438453159,0.488023317,0.438453159,0.488023317,0.438453159,0.488023317,0.438453159,0.488023317,0.438453159,0.488023317
0.43872549,0.341970046,0.43872549,0.341970046,0.43872549,0.341970046,0.43872549,0.341970046,0.43872549,0.341970046,0.43872549,0.341970046
0.438997821,0.488023317,0.438997821,0.488023317,0.438997821,0.488023317,0.438997821,0.488023317,0.438997821,0.488023317,0.438997821,0.488023317
0.439270153,0.235202759,0.439270153,0.235202759,0.439270153,0.235202759,0.439270153,0.235202759,0.439270153,0.235202759,0.439270153,0.235202759
0.439542484,0.594790605,0.439542484,0.594790605,0.439542484,0.594790605,0.439542484,0.594790605,0.439542484,0.594790605,0.439542484,0.594790605
0.439814815,0.341970046,0.439814815,0.341970046,0.439814815,0.341970046,0.439814815,0.341970046,0.439814815,0.341970046,0.439814815,0.341970046
0.440087146,0.30615973,0.440087146,0.30615973,0.440087146,0.30615973,0.440087146,0.30615973,0.440087146,0.30615973,0.440087146,0.30615973
0.440359477,0.439466608,0.440359477,0.439466608,0.440359477,0.439466608,0.440359477,0.439466608,0.440359477,0.439466608,0.440359477,0.439466608
0.440631808,0.439466608,0.440631808,0.439466608,0.440631808,0.439466608,0.440631808,0.439466608,0.440631808,0.439466608,0.440631808,0.439466608
0.440904139,0.341970046,0.440904139,0.341970046,0.440904139,0.341970046,0.440904139,0.341970046,0.440904139,0.341970046,0.440904139,0.341970046
0.441176471,0.341970046,0.441176471,0.341970046,0.441176471,0.341970046,0.441176471,0.341970046,0.441176471,0.341970046,0.441176471,0.341970046
0.441448802,0.594790605,0.441448802,0.594790605,0.441448802,0.594790605,0.441448802,0.594790605,0.441448802,0.594790605,0.441448802,0.594790605
0.441721133,0.63144247,0.441721133,0.63144247,0.441721133,0.63144247,0.441721133,0.63144247,0.441721133,0.63144247,0.441721133,0.63144247
0.441993464,0.485389199,0.441993464,0.485389199,0.441993464,0.485389199,0.441993464,0.485389199,0.441993464,0.485389199,0.441993464,0.485389199
0.442265795,0.567005795,0.442265795,0.567005795,0.442265795,0.567005795,0.442265795,0.567005795,0.442265795,0.567005795,0.442265795,0.567005795
0.442538126,0.314185237,0.442538126,0.314185237,0.442538126,0.314185237,0.442538126,0.314185237,0.442538126,0.314185237,0.442538126,0.314185237
0.442810458,0.710561785,0.442810458,0.710561785,0.442810458,0.710561785,0.442810458,0.710561785,0.442810458,0.710561785,0.442810458,0.710561785
0.443082789,0.480736732,0.443082789,0.480736732,0.443082789,0.480736732,0.443082789,0.480736732,0.443082789,0.480736732,0.443082789,0.480736732
0.44335512,0.385142208,0.44335512,0.385142208,0.44335512,0.385142208,0.44335512,0.385142208,0.44335512,0.385142208,0.44335512,0.385142208
0.443627451,0.582892603,0.443627451,0.582892603,0.443627451,0.582892603,0.443627451,0.582892603,0.443627451,0.582892603,0.443627451,0.582892603
0.443899782,0.518455928,0.443899782,0.518455928,0.443899782,0.518455928,0.443899782,0.518455928,0.443899782,0.518455928,0.443899782,0.518455928
0.444172113,0.457741227,0.444172113,0.457741227,0.444172113,0.457741227,0.444172113,0.457741227,0.444172113,0.457741227,0.444172113,0.457741227
0.444444444,0.457741227,0.444444444,0.457741227,0.444444444,0.457741227,0.444444444,0.457741227,0.444444444,0.457741227,0.444444444,0.457741227
0.444716776,0.710561785,0.444716776,0.710561785,0.444716776,0.710561785,0.444716776,0.710561785,0.444716776,0.710561785,0.444716776,0.710561785
0.444989107,0.524100466,0.444989107,0.524100466,0.444989107,0.524100466,0.444989107,0.524100466,0.444989107,0.524100466,0.444989107,0.524100466
0.445261438,0.271279907,0.445261438,0.271279907,0.445261438,0.271279907,0.445261438,0.271279907,0.445261438,0.271279907,0.445261438,0.271279907
0.445533769,0.471985988,0.445533769,0.471985988,0.445533769,0.471985988,0.445533769,0.471985988,0.445533769,0.471985988,0.445533769,0.471985988
0.4458061,0.219165429,0.4458061,0.219165429,0.4458061,0.219165429,0.4458061,0.219165429,0.4458061,0.219165429,0.4458061,0.219165429
0.446078431,0.471985988,0.446078431,0.471985988,0.446078431,0.471985988,0.446078431,0.471985988,0.446078431,0.471985988,0.446078431,0.471985988
0.446350763,0.271279907,0.446350763,0.271279907,0.446350763,0.271279907,0.446350763,0.271279907,0.446350763,0.271279907,0.446350763,0.271279907
0.446623094,0.290122401,0.446623094,0.290122401,0.446623094,0.290122401,0.446623094,0.290122401,0.446623094,0.290122401,0.446623094,0.290122401
0.446895425,0.475550599,0.446895425,0.475550599,0.446895425,0.475550599,0.446895425,0.475550599,0.446895425,0.475550599,0.446895425,0.475550599
0.447167756,0.423436121,0.447167756,0.423436121,0.447167756,0.423436121,0.447167756,0.423436121,0.447167756,0.423436121,0.447167756,0.423436121
0.447440087,0.219165429,0.447440087,0.219165429,0.447440087,0.219165429,0.447440087,0.219165429,0.447440087,0.219165429,0.447440087,0.219165429
0.447712418,0.219165429,0.447712418,0.219165429,0.447712418,0.219165429,0.447712418,0.219165429,0.447712418,0.219165429,0.447712418,0.219165429
0.447984749,0.471985988,0.447984749,0.471985988,0.447984749,0.471985988,0.447984749,0.471985988,0.447984749,0.471985988,0.447984749,0.471985988
0.448257081,0.759857416,0.448257081,0.759857416,0.448257081,0.759857416,0.448257081,0.759857416,0.448257081,0.759857416,0.448257081,0.759857416
0.448529412,0.726003872,0.448529412,0.726003872,0.448529412,0.726003872,0.448529412,0.726003872,0.448529412,0.726003872,0.448529412,0.726003872
0.448801743,0.421068836,0.448801743,0.421068836,0.448801743,0.421068836,0.448801743,0.421068836,0.448801743,0.421068836,0.448801743,0.421068836
0.449074074,0.617197709,0.449074074,0.617197709,0.449074074,0.617197709,0.449074074,0.617197709,0.449074074,0.617197709,0.449074074,0.617197709
0.449346405,0.364377151,0.449346405,0.364377151,0.449346405,0.364377151,0.449346405,0.364377151,0.449346405,0.364377151,0.449346405,0.364377151
0.449618736,0.544140286,0.449618736,0.544140286,0.449618736,0.544140286,0.449618736,0.544140286,0.449618736,0.544140286,0.449618736,0.544140286
0.449891068,0.577993829,0.449891068,0.577993829,0.449891068,0.577993829,0.449891068,0.577993829,0.449891068,0.577993829,0.449891068,0.577993829
0.450163399,0.473183314,0.450163399,0.473183314,0.450163399,0.473183314,0.450163399,0.473183314,0.450163399,0.473183314,0.450163399,0.473183314
0.45043573,0.364377151,0.45043573,0.364377151,0.45043573,0.364377151,0.45043573,0.364377151,0.45043573,0.364377151,0.45043573,0.364377151
0.450708061,0.617197709,0.450708061,0.617197709,0.450708061,0.617197709,0.450708061,0.617197709,0.450708061,0.617197709,0.450708061,0.617197709
0.450980392,0.385142208,0.450980392,0.385142208,0.450980392,0.385142208,0.450980392,0.385142208,0.450980392,0.385142208,0.450980392,0.385142208
0.451252723,0.582892603,0.451252723,0.582892603,0.451252723,0.582892603,0.451252723,0.582892603,0.451252723,0.582892603,0.451252723,0.582892603
0.451525054,0.518455928,0.451525054,0.518455928,0.451525054,0.518455928,0.451525054,0.518455928,0.451525054,0.518455928,0.451525054,0.518455928
0.451797386,0.475550599,0.451797386,0.475550599,0.451797386,0.475550599,0.451797386,0.475550599,0.451797386,0.475550599,0.451797386,0.475550599
0.452069717,0.423436121,0.452069717,0.423436121,0.452069717,0.423436121,0.452069717,0.423436121,0.452069717,0.423436121,0.452069717,0.423436121
0.452342048,0.577993829,0.452342048,0.577993829,0.452342048,0.577993829,0.452342048,0.577993829,0.452342048,0.577993829,0.452342048,0.577993829
0.452614379,0.492025808,0.452614379,0.492025808,0.452614379,0.492025808,0.452614379,0.492025808,0.452614379,0.492025808,0.452614379,0.492025808
0.45288671,0.412927018,0.45288671,0.412927018,0.45288671,0.412927018,0.45288671,0.412927018,0.45288671,0.412927018,0.45288671,0.412927018
0.453159041,0.412927018,0.453159041,0.412927018,0.453159041,0.412927018,0.453159041,0.412927018,0.453159041,0.412927018,0.453159041,0.412927018
0.453431373,0.290122401,0.453431373,0.290122401,0.453431373,0.290122401,0.453431373,0.290122401,0.453431373,0.290122401,0.453431373,0.290122401
0.453703704,0.30615973,0.453703704,0.30615973,0.453703704,0.30615973,0.453703704,0.30615973,0.453703704,0.30615973,0.453703704,0.30615973
0.453976035,0.385142208,0.453976035,0.385142208,0.453976035,0.385142208,0.453976035,0.385142208,0.453976035,0.385142208,0.453976035,0.385142208
0.454248366,0.711307549,0.454248366,0.711307549,0.454248366,0.711307549,0.454248366,0.711307549,0.454248366,0.711307549,0.454248366,0.711307549
0.454520697,0.685007423,0.454520697,0.685007423,0.454520697,0.685007423,0.454520697,0.685007423,0.454520697,0.685007423,0.454520697,0.685007423
0.454793028,0.457741227,0.454793028,0.457741227,0.454793028,0.457741227,0.454793028,0.457741227,0.454793028,0.457741227,0.454793028,0.457741227
0.455065359,0.485389199,0.455065359,0.485389199,0.455065359,0.485389199,0.455065359,0.485389199,0.455065359,0.485389199,0.455065359,0.485389199
0.455337691,0.271279907,0.455337691,0.271279907,0.455337691,0.271279907,0.455337691,0.271279907,0.455337691,0.271279907,0.455337691,0.271279907
0.455610022,0.271279907,0.455610022,0.271279907,0.455610022,0.271279907,0.455610022,0.271279907,0.455610022,0.271279907,0.455610022,0.271279907
0.455882353,0.271279907,0.455882353,0.271279907,0.455882353,0.271279907,0.455882353,0.271279907,0.455882353,0.271279907,0.455882353,0.271279907
0.456154684,0.507036857,0.456154684,0.507036857,0.456154684,0.507036857,0.456154684,0.507036857,0.456154684,0.507036857,0.456154684,0.507036857
0.456427015,0.473183314,0.456427015,0.473183314,0.456427015,0.473183314,0.456427015,0.473183314,0.456427015,0.473183314,0.456427015,0.473183314
0.456699346,0.364377151,0.456699346,0.364377151,0.456699346,0.364377151,0.456699346,0.364377151,0.456699346,0.364377151,0.456699346,0.364377151
0.456971678,0.341970046,0.456971678,0.341970046,0.456971678,0.341970046,0.456971678,0.341970046,0.456971678,0.341970046,0.456971678,0.341970046
0.457244009,0.235202759,0.457244009,0.235202759,0.457244009,0.235202759,0.457244009,0.235202759,0.457244009,0.235202759,0.457244009,0.235202759
0.45751634,0.341970046,0.45751634,0.341970046,0.45751634,0.341970046,0.45751634,0.341970046,0.45751634,0.341970046,0.45751634,0.341970046
0.457788671,0.219165429,0.457788671,0.219165429,0.457788671,0.219165429,0.457788671,0.219165429,0.457788671,0.219165429,0.457788671,0.219165429
0.458061002,0.219165429,0.458061002,0.219165429,0.458061002,0.219165429,0.458061002,0.219165429,0.458061002,0.219165429,0.458061002,0.219165429
0.458333333,0.314185237,0.458333333,0.314185237,0.458333333,0.314185237,0.458333333,0.314185237,0.458333333,0.314185237,0.458333333,0.314185237
0.458605664,0.567005795,0.458605664,0.567005795,0.458605664,0.567005795,0.458605664,0.567005795,0.458605664,0.567005795,0.458605664,0.567005795
0.458877996,0.524100466,0.458877996,0.524100466,0.458877996,0.524100466,0.458877996,0.524100466,0.458877996,0.524100466,0.458877996,0.524100466
0.459150327,0.759857416,0.459150327,0.759857416,0.459150327,0.759857416,0.459150327,0.759857416,0.459150327,0.759857416,0.459150327,0.759857416
0.459422658,0.524100466,0.459422658,0.524100466,0.459422658,0.524100466,0.459422658,0.524100466,0.459422658,0.524100466,0.459422658,0.524100466
0.459694989,0.710561785,0.459694989,0.710561785,0.459694989,0.710561785,0.459694989,0.710561785,0.459694989,0.710561785,0.459694989,0.710561785
0.45996732,0.488023317,0.45996732,0.488023317,0.45996732,0.488023317,0.45996732,0.488023317,0.45996732,0.488023317,0.45996732,0.488023317
0.460239651,0.488023317,0.460239651,0.488023317,0.460239651,0.488023317,0.460239651,0.488023317,0.460239651,0.488023317,0.460239651,0.488023317
0.460511983,0.343331577,0.460511983,0.343331577,0.460511983,0.343331577,0.460511983,0.343331577,0.460511983,0.343331577,0.460511983,0.343331577
0.460784314,0.525188322,0.460784314,0.525188322,0.460784314,0.525188322,0.460784314,0.525188322,0.460784314,0.525188322,0.460784314,0.525188322
0.461056645,0.306515507,0.461056645,0.306515507,0.461056645,0.306515507,0.461056645,0.306515507,0.461056645,0.306515507,0.461056645,0.306515507
0.461328976,0.488379094,0.461328976,0.488379094,0.461328976,0.488379094,0.461328976,0.488379094,0.461328976,0.488379094,0.461328976,0.488379094
0.461601307,0.343331577,0.461601307,0.343331577,0.461601307,0.343331577,0.461601307,0.343331577,0.461601307,0.343331577,0.461601307,0.343331577
0.461873638,0.488379094,0.461873638,0.488379094,0.461873638,0.488379094,0.461873638,0.488379094,0.461873638,0.488379094,0.461873638,0.488379094
0.462145969,0.476638455,0.462145969,0.476638455,0.462145969,0.476638455,0.462145969,0.476638455,0.462145969,0.476638455,0.462145969,0.476638455
0.462418301,0.306515507,0.462418301,0.306515507,0.462418301,0.306515507,0.462418301,0.306515507,0.462418301,0.306515507,0.462418301,0.306515507
0.462690632,0.235558536,0.462690632,0.235558536,0.462690632,0.235558536,0.462690632,0.235558536,0.462690632,0.235558536,0.462690632,0.235558536
0.462962963,0.272367764,0.462962963,0.272367764,0.462962963,0.272367764,0.462962963,0.272367764,0.462962963,0.272367764,0.462962963,0.272367764
0.463235294,0.488379094,0.463235294,0.488379094,0.463235294,0.488379094,0.463235294,0.488379094,0.463235294,0.488379094,0.463235294,0.488379094
0.463507625,0.525188322,0.463507625,0.525188322,0.463507625,0.525188322,0.463507625,0.525188322,0.463507625,0.525188322,0.463507625,0.525188322
0.463779956,0.389712573,0.463779956,0.389712573,0.463779956,0.389712573,0.463779956,0.389712573,0.463779956,0.389712573,0.463779956,0.389712573
0.464052288,0.57157616,0.464052288,0.57157616,0.464052288,0.57157616,0.464052288,0.57157616,0.464052288,0.57157616,0.464052288,0.57157616
0.464324619,0.318755602,0.464324619,0.318755602,0.464324619,0.318755602,0.464324619,0.318755602,0.464324619,0.318755602,0.464324619,0.318755602
0.46459695,0.389712573,0.46459695,0.389712573,0.46459695,0.389712573,0.46459695,0.389712573,0.46459695,0.389712573,0.46459695,0.389712573
0.464869281,0.318755602,0.464869281,0.318755602,0.464869281,0.318755602,0.464869281,0.318755602,0.464869281,0.318755602,0.464869281,0.318755602
0.465141612,0.57157616,0.465141612,0.57157616,0.465141612,0.57157616,0.465141612,0.57157616,0.465141612,0.57157616,0.465141612,0.57157616
0.465413943,0.552829453,0.465413943,0.552829453,0.465413943,0.552829453,0.465413943,0.552829453,0.465413943,0.552829453,0.465413943,0.552829453
0.465686275,0.614365178,0.465686275,0.614365178,0.465686275,0.614365178,0.465686275,0.614365178,0.465686275,0.614365178,0.465686275,0.614365178
0.465958606,0.481872481,0.465958606,0.481872481,0.465958606,0.481872481,0.465958606,0.481872481,0.465958606,0.481872481,0.465958606,0.481872481
0.466230937,0.614365178,0.466230937,0.614365178,0.466230937,0.614365178,0.466230937,0.614365178,0.466230937,0.614365178,0.466230937,0.614365178
0.466503268,0.414336442,0.466503268,0.414336442,0.466503268,0.414336442,0.466503268,0.414336442,0.466503268,0.414336442,0.466503268,0.414336442
0.466775599,0.596193187,0.466775599,0.596193187,0.466775599,0.596193187,0.466775599,0.596193187,0.466775599,0.596193187,0.466775599,0.596193187
0.46704793,0.35174707,0.46704793,0.35174707,0.46704793,0.35174707,0.46704793,0.35174707,0.46704793,0.35174707,0.46704793,0.35174707
0.467320261,0.45889066,0.467320261,0.45889066,0.467320261,0.45889066,0.467320261,0.45889066,0.467320261,0.45889066,0.467320261,0.45889066
0.467592593,0.603945019,0.467592593,0.603945019,0.467592593,0.603945019,0.467592593,0.603945019,0.467592593,0.603945019,0.467592593,0.603945019
0.467864924,0.414336442,0.467864924,0.414336442,0.467864924,0.414336442,0.467864924,0.414336442,0.467864924,0.414336442,0.467864924,0.414336442
0.468137255,0.54764332,0.468137255,0.54764332,0.468137255,0.54764332,0.468137255,0.54764332,0.468137255,0.54764332,0.468137255,0.54764332
0.468409586,0.35174707,0.468409586,0.35174707,0.468409586,0.35174707,0.468409586,0.35174707,0.468409586,0.35174707,0.468409586,0.35174707
0.468681917,0.34337947,0.468681917,0.34337947,0.468681917,0.34337947,0.468681917,0.34337947,0.468681917,0.34337947,0.468681917,0.34337947
0.468954248,0.596193187,0.468954248,0.596193187,0.468954248,0.596193187,0.468954248,0.596193187,0.468954248,0.596193187,0.468954248,0.596193187
0.46922658,0.389712573,0.46922658,0.389712573,0.46922658,0.389712573,0.46922658,0.389712573,0.46922658,0.389712573,0.46922658,0.389712573
0.469498911,0.686136331,0.469498911,0.686136331,0.469498911,0.686136331,0.469498911,0.686136331,0.469498911,0.686136331,0.469498911,0.686136331
0.469771242,0.422081432,0.469771242,0.422081432,0.469771242,0.422081432,0.469771242,0.422081432,0.469771242,0.422081432,0.469771242,0.422081432
0.470043573,0.59220438,0.470043573,0.59220438,0.470043573,0.59220438,0.470043573,0.59220438,0.470043573,0.59220438,0.470043573,0.59220438
0.470315904,0.476638455,0.470315904,0.476638455,0.470315904,0.476638455,0.470315904,0.476638455,0.470315904,0.476638455,0.470315904,0.476638455
0.470588235,0.306515507,0.470588235,0.306515507,0.470588235,0.306515507,0.470588235,0.306515507,0.470588235,0.306515507,0.470588235,0.306515507
0.470860566,0.414336442,0.470860566,0.414336442,0.470860566,0.414336442,0.470860566,0.414336442,0.470860566,0.414336442,0.470860566,0.414336442
0.471132898,0.343331577,0.471132898,0.343331577,0.471132898,0.343331577,0.471132898,0.343331577,0.471132898,0.343331577,0.471132898,0.343331577
0.471405229,0.439829227,0.471405229,0.439829227,0.471405229,0.439829227,0.471405229,0.439829227,0.471405229,0.439829227,0.471405229,0.439829227
0.47167756,0.318755602,0.47167756,0.318755602,0.47167756,0.318755602,0.47167756,0.318755602,0.47167756,0.318755602,0.47167756,0.318755602
0.471949891,0.481872481,0.471949891,0.481872481,0.471949891,0.481872481,0.471949891,0.481872481,0.471949891,0.481872481,0.471949891,0.481872481
0.472222222,0.34337947,0.472222222,0.34337947,0.472222222,0.34337947,0.472222222,0.34337947,0.472222222,0.34337947,0.472222222,0.34337947
0.472494553,0.387933689,0.472494553,0.387933689,0.472494553,0.387933689,0.472494553,0.387933689,0.472494553,0.387933689,0.472494553,0.387933689
0.472766885,0.34337947,0.472766885,0.34337947,0.472766885,0.34337947,0.472766885,0.34337947,0.472766885,0.34337947,0.472766885,0.34337947
0.473039216,0.235558536,0.473039216,0.235558536,0.473039216,0.235558536,0.473039216,0.235558536,0.473039216,0.235558536,0.473039216,0.235558536
0.473311547,0.272367764,0.473311547,0.272367764,0.473311547,0.272367764,0.473311547,0.272367764,0.473311547,0.272367764,0.473311547,0.272367764
0.473583878,0.272367764,0.473583878,0.272367764,0.473583878,0.272367764,0.473583878,0.272367764,0.473583878,0.272367764,0.473583878,0.272367764
0.473856209,0.35112446,0.473856209,0.35112446,0.473856209,0.35112446,0.473856209,0.35112446,0.473856209,0.35112446,0.473856209,0.35112446
0.47412854,0.272367764,0.47412854,0.272367764,0.47412854,0.272367764,0.47412854,0.272367764,0.47412854,0.272367764,0.47412854,0.272367764
0.474400871,0.734686198,0.474400871,0.734686198,0.474400871,0.734686198,0.474400871,0.734686198,0.474400871,0.734686198,0.474400871,0.734686198
0.474673203,0.603945019,0.474673203,0.603945019,0.474673203,0.603945019,0.474673203,0.603945019,0.474673203,0.603945019,0.474673203,0.603945019
0.474945534,0.603945019,0.474945534,0.603945019,0.474945534,0.603945019,0.474945534,0.603945019,0.474945534,0.603945019,0.474945534,0.603945019
0.475217865,0.488379094,0.475217865,0.488379094,0.475217865,0.488379094,0.475217865,0.488379094,0.475217865,0.488379094,0.475217865,0.488379094
0.475490196,0.525188322,0.475490196,0.525188322,0.475490196,0.525188322,0.475490196,0.525188322,0.475490196,0.525188322,0.475490196,0.525188322
0.475762527,0.418325249,0.475762527,0.418325249,0.475762527,0.418325249,0.475762527,0.418325249,0.475762527,0.418325249,0.475762527,0.418325249
0.476034858,0.178244241,0.476034858,0.178244241,0.476034858,0.178244241,0.476034858,0.178244241,0.476034858,0.178244241,0.476034858,0.178244241
0.47630719,0.38151602,0.47630719,0.38151602,0.47630719,0.38151602,0.47630719,0.38151602,0.47630719,0.38151602,0.47630719,0.38151602
0.476579521,0.2482023,0.476579521,0.2482023,0.476579521,0.2482023,0.476579521,0.2482023,0.476579521,0.2482023,0.476579521,0.2482023
0.476851852,0.2482023,0.476851852,0.2482023,0.476851852,0.2482023,0.476851852,0.2482023,0.476851852,0.2482023,0.476851852,0.2482023
0.477124183,0.418325249,0.477124183,0.418325249,0.477124183,0.418325249,0.477124183,0.418325249,0.477124183,0.418325249,0.477124183,0.418325249
0.477396514,0.418325249,0.477396514,0.418325249,0.477396514,0.418325249,0.477396514,0.418325249,0.477396514,0.418325249,0.477396514,0.418325249
0.477668845,0.178244241,0.477668845,0.178244241,0.477668845,0.178244241,0.477668845,0.178244241,0.477668845,0.178244241,0.477668845,0.178244241
0.477941176,0.178244241,0.477941176,0.178244241,0.477941176,0.178244241,0.477941176,0.178244241,0.477941176,0.178244241,0.477941176,0.178244241
0.478213508,0.141435013,0.478213508,0.141435013,0.478213508,0.141435013,0.478213508,0.141435013,0.478213508,0.141435013,0.478213508,0.141435013
0.478485839,0.178244241,0.478485839,0.178244241,0.478485839,0.178244241,0.478485839,0.178244241,0.478485839,0.178244241,0.478485839,0.178244241
0.47875817,0.285011529,0.47875817,0.285011529,0.47875817,0.285011529,0.47875817,0.285011529,0.47875817,0.285011529,0.47875817,0.285011529
0.479030501,0.418325249,0.479030501,0.418325249,0.479030501,0.418325249,0.479030501,0.418325249,0.479030501,0.418325249,0.479030501,0.418325249
0.479302832,0.311557961,0.479302832,0.311557961,0.479302832,0.311557961,0.479302832,0.311557961,0.479302832,0.311557961,0.479302832,0.311557961
0.479575163,0.476344255,0.479575163,0.476344255,0.479575163,0.476344255,0.479575163,0.476344255,0.479575163,0.476344255,0.479575163,0.476344255
0.479847495,0.343037377,0.479847495,0.343037377,0.479847495,0.343037377,0.479847495,0.343037377,0.479847495,0.343037377,0.479847495,0.343037377
0.480119826,0.343037377,0.480119826,0.343037377,0.480119826,0.343037377,0.480119826,0.343037377,0.480119826,0.343037377,0.480119826,0.343037377
0.480392157,0.305140292,0.480392157,0.305140292,0.480392157,0.305140292,0.480392157,0.305140292,0.480392157,0.305140292,0.480392157,0.305140292
0.480664488,0.305140292,0.480664488,0.305140292,0.480664488,0.305140292,0.480664488,0.305140292,0.480664488,0.305140292,0.480664488,0.305140292
0.480936819,0.33838491,0.480936819,0.33838491,0.480936819,0.33838491,0.480936819,0.33838491,0.480936819,0.33838491,0.480936819,0.33838491
0.48120915,0.315389405,0.48120915,0.315389405,0.48120915,0.315389405,0.48120915,0.315389405,0.48120915,0.315389405,0.48120915,0.315389405
0.481481481,0.171826572,0.481481481,0.171826572,0.481481481,0.171826572,0.481481481,0.171826572,0.481481481,0.171826572,0.481481481,0.171826572
0.481753813,0.171826572,0.481753813,0.171826572,0.481753813,0.171826572,0.481753813,0.171826572,0.481753813,0.171826572,0.481753813,0.171826572
0.482026144,0.305140292,0.482026144,0.305140292,0.482026144,0.305140292,0.482026144,0.305140292,0.482026144,0.305140292,0.482026144,0.305140292
0.482298475,0.315389405,0.482298475,0.315389405,0.482298475,0.315389405,0.482298475,0.315389405,0.482298475,0.315389405,0.482298475,0.315389405
0.482570806,0.236263248,0.482570806,0.236263248,0.482570806,0.236263248,0.482570806,0.236263248,0.482570806,0.236263248,0.482570806,0.236263248
0.482843137,0.476344255,0.482843137,0.476344255,0.482843137,0.476344255,0.482843137,0.476344255,0.482843137,0.476344255,0.482843137,0.476344255
0.483115468,0.448696283,0.483115468,0.448696283,0.483115468,0.448696283,0.483115468,0.448696283,0.483115468,0.448696283,0.483115468,0.448696283
0.4833878,0.556346171,0.4833878,0.556346171,0.4833878,0.556346171,0.4833878,0.556346171,0.4833878,0.556346171,0.4833878,0.556346171
0.483660131,0.518455928,0.483660131,0.518455928,0.483660131,0.518455928,0.483660131,0.518455928,0.483660131,0.518455928,0.483660131,0.518455928
0.483932462,0.518455928,0.483932462,0.518455928,0.483932462,0.518455928,0.483932462,0.518455928,0.483932462,0.518455928,0.483932462,0.518455928
0.484204793,0.412927018,0.484204793,0.412927018,0.484204793,0.412927018,0.484204793,0.412927018,0.484204793,0.412927018,0.484204793,0.412927018
0.484477124,0.30615973,0.484477124,0.30615973,0.484477124,0.30615973,0.484477124,0.30615973,0.484477124,0.30615973,0.484477124,0.30615973
0.484749455,0.435334122,0.484749455,0.435334122,0.484749455,0.435334122,0.484749455,0.435334122,0.484749455,0.435334122,0.484749455,0.435334122
